CMDLINE python train.py
MEM 1091.562500 1618257317.1191
MEM 1091.562500 1618257317.2193
MEM 1091.562500 1618257317.3196
MEM 1091.562500 1618257317.4198
MEM 1091.562500 1618257317.5201
MEM 1091.562500 1618257317.6204
MEM 1091.562500 1618257317.7206
MEM 1091.562500 1618257317.8209
MEM 1091.562500 1618257317.9212
MEM 1091.562500 1618257318.0215
MEM 1091.562500 1618257318.1218
MEM 1091.562500 1618257318.2220
MEM 1091.562500 1618257318.3223
MEM 1091.562500 1618257318.4225
MEM 1091.562500 1618257318.5228
MEM 1091.562500 1618257318.6230
MEM 1091.562500 1618257318.7234
MEM 1091.562500 1618257318.8236
MEM 1091.562500 1618257318.9239
MEM 1091.562500 1618257319.0242
MEM 1091.562500 1618257319.1245
MEM 1091.562500 1618257319.2248
MEM 1091.562500 1618257319.3250
MEM 1091.562500 1618257319.4253
MEM 1091.562500 1618257319.5256
MEM 1091.562500 1618257319.6258
MEM 1091.562500 1618257319.7261
MEM 1091.562500 1618257319.8264
MEM 1091.562500 1618257319.9266
MEM 1091.562500 1618257320.0269
MEM 1091.562500 1618257320.1271
MEM 1091.562500 1618257320.2273
MEM 1091.562500 1618257320.3276
MEM 1091.562500 1618257320.4278
MEM 1091.562500 1618257320.5281
MEM 1091.562500 1618257320.6284
MEM 1091.562500 1618257320.7286
MEM 1091.562500 1618257320.8288
MEM 1091.562500 1618257320.9291
MEM 1091.562500 1618257321.0294
MEM 1091.562500 1618257321.1301
MEM 1091.562500 1618257321.2304
MEM 1091.562500 1618257321.3307
MEM 1091.562500 1618257321.4310
MEM 1091.562500 1618257321.5312
MEM 1091.562500 1618257321.6315
MEM 1091.562500 1618257321.7317
MEM 1091.562500 1618257321.8320
MEM 1091.562500 1618257321.9323
MEM 1091.562500 1618257322.0326
MEM 1091.562500 1618257322.1328
MEM 1091.562500 1618257322.2331
MEM 1091.562500 1618257322.3334
MEM 1091.562500 1618257322.4337
MEM 1091.562500 1618257322.5340
MEM 1091.562500 1618257322.6342
MEM 1091.562500 1618257322.7346
MEM 1091.562500 1618257322.8348
MEM 1091.562500 1618257322.9351
MEM 1091.562500 1618257323.0354
MEM 1091.562500 1618257323.1357
MEM 1091.562500 1618257323.2360
MEM 1091.562500 1618257323.3363
MEM 1091.562500 1618257323.4382
MEM 1091.562500 1618257323.5384
MEM 1091.562500 1618257323.6387
MEM 1091.562500 1618257323.7389
MEM 1091.562500 1618257323.8392
MEM 1091.562500 1618257323.9394
MEM 1091.562500 1618257324.0397
MEM 1091.562500 1618257324.1399
MEM 1091.562500 1618257324.2402
MEM 1091.562500 1618257324.3405
MEM 1091.562500 1618257324.4407
MEM 1091.562500 1618257324.5410
MEM 1091.562500 1618257324.6413
MEM 1091.562500 1618257324.7415
MEM 1091.562500 1618257324.8418
MEM 1091.562500 1618257324.9420
MEM 1091.562500 1618257325.0423
MEM 1091.562500 1618257325.1426
MEM 1091.562500 1618257325.2428
MEM 1091.562500 1618257325.3431
MEM 1091.562500 1618257325.4434
MEM 1091.562500 1618257325.5437
MEM 1091.562500 1618257325.6439
MEM 1091.562500 1618257325.7442
MEM 1091.562500 1618257325.8444
MEM 1091.562500 1618257325.9446
MEM 1091.562500 1618257326.0449
MEM 1091.562500 1618257326.1452
MEM 1091.562500 1618257326.2465
MEM 1091.562500 1618257326.3467
MEM 1091.562500 1618257326.4470
MEM 1091.562500 1618257326.5473
MEM 1091.562500 1618257326.6476
MEM 1091.562500 1618257326.7478
MEM 1091.562500 1618257326.8481
MEM 1091.562500 1618257326.9483
MEM 1091.562500 1618257327.0487
MEM 1091.562500 1618257327.1489
MEM 1091.562500 1618257327.2491
MEM 1091.562500 1618257327.3494
MEM 1091.562500 1618257327.4496
MEM 1091.562500 1618257327.5499
MEM 1103.515625 1618257327.6501
MEM 1109.750000 1618257327.7504
MEM 1109.707031 1618257327.8506
MEM 1109.890625 1618257327.9508
MEM 1109.789062 1618257328.0511
MEM 1109.687500 1618257328.1513
MEM 1109.843750 1618257328.2514
MEM 1109.742188 1618257328.3516
MEM 1109.906250 1618257328.4519
MEM 1109.804688 1618257328.5521
MEM 1109.703125 1618257328.6523
MEM 1109.894531 1618257328.7524
MEM 1109.792969 1618257328.8526
MEM 1109.890625 1618257328.9528
MEM 1109.796875 1618257329.0530
MEM 1109.695312 1618257329.1532
MEM 1109.859375 1618257329.2533
MEM 1109.851562 1618257329.3535
MEM 1110.011719 1618257329.4537
MEM 1109.917969 1618257329.5538
MEM 1109.816406 1618257329.6540
MEM 1109.972656 1618257329.7542
MEM 1109.894531 1618257329.8544
MEM 1109.785156 1618257329.9546
MEM 1109.957031 1618257330.0547
MEM 1109.882812 1618257330.1549
MEM 1110.046875 1618257330.2551
MEM 1110.390625 1618257330.3553
MEM 1110.390625 1618257330.4556
MEM 1110.390625 1618257330.5571
MEM 1110.390625 1618257330.6574
MEM 1110.390625 1618257330.7576
MEM 1110.390625 1618257330.8579
MEM 1110.390625 1618257330.9582
MEM 1110.390625 1618257331.0584
MEM 1110.390625 1618257331.1587
MEM 1110.390625 1618257331.2590
MEM 1110.390625 1618257331.3593
MEM 1110.390625 1618257331.4596
MEM 1110.390625 1618257331.5598
MEM 1110.390625 1618257331.6601
MEM 1110.390625 1618257331.7604
MEM 1110.390625 1618257331.8607
MEM 1110.390625 1618257331.9609
MEM 1110.390625 1618257332.0612
MEM 1110.390625 1618257332.1614
MEM 1110.390625 1618257332.2617
MEM 1110.390625 1618257332.3620
MEM 1110.390625 1618257332.4622
MEM 1110.390625 1618257332.5625
MEM 1110.390625 1618257332.6627
MEM 1110.390625 1618257332.7630
MEM 1110.390625 1618257332.8632
MEM 1110.390625 1618257332.9635
MEM 1110.390625 1618257333.0638
MEM 1110.390625 1618257333.1640
MEM 1110.390625 1618257333.2643
MEM 1110.390625 1618257333.3645
MEM 1110.390625 1618257333.4648
MEM 1110.390625 1618257333.5651
MEM 1110.390625 1618257333.6653
MEM 1110.390625 1618257333.7656
MEM 1110.390625 1618257333.8658
MEM 1110.390625 1618257333.9661
MEM 1110.390625 1618257334.0680
MEM 1110.390625 1618257334.1682
MEM 1110.390625 1618257334.2698
MEM 1110.390625 1618257334.3701
MEM 1110.390625 1618257334.4704
MEM 1110.390625 1618257334.5706
MEM 1110.390625 1618257334.6711
MEM 1110.390625 1618257334.7713
MEM 1110.390625 1618257334.8716
MEM 1110.390625 1618257334.9719
MEM 1110.390625 1618257335.0722
MEM 1110.390625 1618257335.1724
MEM 1110.390625 1618257335.2726
MEM 1110.390625 1618257335.3729
MEM 1110.390625 1618257335.4731
MEM 1110.390625 1618257335.5734
MEM 1110.390625 1618257335.6737
MEM 1110.390625 1618257335.7740
MEM 1110.390625 1618257335.8742
MEM 1110.390625 1618257335.9745
MEM 1110.390625 1618257336.0748
MEM 1110.390625 1618257336.1750
MEM 1110.390625 1618257336.2753
MEM 1110.390625 1618257336.3756
MEM 1110.390625 1618257336.4759
MEM 1110.390625 1618257336.5762
MEM 1110.390625 1618257336.6764
MEM 1110.390625 1618257336.7767
MEM 1110.390625 1618257336.8770
MEM 1110.390625 1618257336.9772
MEM 1110.390625 1618257337.0775
MEM 1110.390625 1618257337.1778
MEM 1110.390625 1618257337.2780
MEM 1110.390625 1618257337.3785
MEM 1110.390625 1618257337.4787
MEM 1110.390625 1618257337.5790
MEM 1110.390625 1618257337.6793
MEM 1110.390625 1618257337.7795
MEM 1110.390625 1618257337.8798
MEM 1110.390625 1618257337.9801
MEM 1110.390625 1618257338.0804
MEM 1110.390625 1618257338.1806
MEM 1110.390625 1618257338.2809
MEM 1110.390625 1618257338.3811
MEM 1110.390625 1618257338.4815
MEM 1110.390625 1618257338.5817
MEM 1110.390625 1618257338.6820
MEM 1110.390625 1618257338.7822
MEM 1110.390625 1618257338.8825
MEM 1110.390625 1618257338.9828
MEM 1110.390625 1618257339.0830
MEM 1110.390625 1618257339.1833
MEM 1110.390625 1618257339.2835
MEM 1110.390625 1618257339.3838
MEM 1110.390625 1618257339.4840
MEM 1110.390625 1618257339.5843
MEM 1110.390625 1618257339.6846
MEM 1110.390625 1618257339.7867
MEM 1110.390625 1618257339.8869
MEM 1110.390625 1618257339.9872
MEM 1110.390625 1618257340.0875
MEM 1110.390625 1618257340.1878
MEM 1110.390625 1618257340.2881
MEM 1110.390625 1618257340.3884
MEM 1110.390625 1618257340.4923
MEM 1110.390625 1618257340.5925
MEM 1110.390625 1618257340.6928
MEM 1110.390625 1618257340.7931
MEM 1110.390625 1618257340.8934
MEM 1110.390625 1618257340.9945
MEM 1110.390625 1618257341.0947
MEM 1110.390625 1618257341.1950
MEM 1110.390625 1618257341.2953
MEM 1110.390625 1618257341.3955
MEM 1110.390625 1618257341.4958
MEM 1110.390625 1618257341.5961
MEM 1110.390625 1618257341.6964
MEM 1110.390625 1618257341.7967
MEM 1110.390625 1618257341.8969
MEM 1110.390625 1618257341.9972
MEM 1110.390625 1618257342.0974
MEM 1110.390625 1618257342.1977
MEM 1110.390625 1618257342.2979
MEM 1110.390625 1618257342.3981
MEM 1110.390625 1618257342.4984
MEM 1110.390625 1618257342.5987
MEM 1110.390625 1618257342.6989
MEM 1110.390625 1618257342.7992
MEM 1110.390625 1618257342.8994
MEM 1110.390625 1618257342.9997
MEM 1110.390625 1618257343.1000
MEM 1110.390625 1618257343.2003
MEM 1110.390625 1618257343.3005
MEM 1110.390625 1618257343.4007
MEM 1110.390625 1618257343.5011
MEM 1110.390625 1618257343.6013
MEM 1110.390625 1618257343.7048
MEM 1110.390625 1618257343.8051
MEM 1110.390625 1618257343.9054
MEM 1110.390625 1618257344.0056
MEM 1110.390625 1618257344.1059
MEM 1110.390625 1618257344.2062
MEM 1110.390625 1618257344.3065
MEM 1110.390625 1618257344.4067
MEM 1110.390625 1618257344.5070
MEM 1110.390625 1618257344.6073
MEM 1110.390625 1618257344.7076
MEM 1110.390625 1618257344.8079
MEM 1110.390625 1618257344.9082
MEM 1110.390625 1618257345.0084
MEM 1110.390625 1618257345.1087
MEM 1110.390625 1618257345.2089
MEM 1110.390625 1618257345.3092
MEM 1110.390625 1618257345.4095
MEM 1110.390625 1618257345.5098
MEM 1110.390625 1618257345.6101
MEM 1110.390625 1618257345.7104
MEM 1110.390625 1618257345.8107
MEM 1110.390625 1618257345.9110
MEM 1110.390625 1618257346.0113
MEM 1110.390625 1618257346.1116
MEM 1110.390625 1618257346.2119
MEM 1110.390625 1618257346.3121
MEM 1110.390625 1618257346.4125
MEM 1110.390625 1618257346.5127
MEM 1110.390625 1618257346.6129
MEM 1110.390625 1618257346.7132
MEM 1110.390625 1618257346.8135
MEM 1110.390625 1618257346.9138
MEM 1110.390625 1618257347.0140
MEM 1110.390625 1618257347.1143
MEM 1110.390625 1618257347.2178
MEM 1110.390625 1618257347.3181
MEM 1110.390625 1618257347.4183
MEM 1110.390625 1618257347.5187
MEM 1110.390625 1618257347.6190
MEM 1110.390625 1618257347.7192
MEM 1110.390625 1618257347.8195
MEM 1110.390625 1618257347.9198
MEM 1110.390625 1618257348.0202
MEM 1110.390625 1618257348.1204
MEM 1110.390625 1618257348.2207
MEM 1110.390625 1618257348.3209
MEM 1110.390625 1618257348.4214
MEM 1110.390625 1618257348.5217
MEM 1110.390625 1618257348.6220
MEM 1110.390625 1618257348.7222
MEM 1110.390625 1618257348.8225
MEM 1110.390625 1618257348.9228
MEM 1110.390625 1618257349.0230
MEM 1110.390625 1618257349.1233
MEM 1110.390625 1618257349.2235
MEM 1110.390625 1618257349.3238
MEM 1110.390625 1618257349.4241
MEM 1110.390625 1618257349.5244
MEM 1110.390625 1618257349.6246
MEM 1110.390625 1618257349.7249
MEM 1110.390625 1618257349.8252
MEM 1110.390625 1618257349.9255
MEM 1110.390625 1618257350.0257
MEM 1110.390625 1618257350.1260
MEM 1110.390625 1618257350.2263
MEM 1110.390625 1618257350.3267
MEM 1110.390625 1618257350.4269
MEM 1110.390625 1618257350.5272
MEM 1110.390625 1618257350.6274
MEM 1110.390625 1618257350.7277
MEM 1110.390625 1618257350.8280
MEM 1110.390625 1618257350.9283
MEM 1110.390625 1618257351.0286
MEM 1110.390625 1618257351.1289
MEM 1110.390625 1618257351.2291
MEM 1110.390625 1618257351.3294
MEM 1110.390625 1618257351.4298
MEM 1110.390625 1618257351.5300
MEM 1110.390625 1618257351.6303
MEM 1110.390625 1618257351.7305
MEM 1110.390625 1618257351.8308
MEM 1110.390625 1618257351.9310
MEM 1110.390625 1618257352.0313
MEM 1110.390625 1618257352.1316
MEM 1110.390625 1618257352.2320
MEM 1110.390625 1618257352.3322
MEM 1110.390625 1618257352.4324
MEM 1110.390625 1618257352.5327
MEM 1110.390625 1618257352.6330
MEM 1110.390625 1618257352.7333
MEM 1110.390625 1618257352.8336
MEM 1110.390625 1618257352.9339
MEM 1110.390625 1618257353.0341
MEM 1110.390625 1618257353.1344
MEM 1110.390625 1618257353.2346
MEM 1110.390625 1618257353.3349
MEM 1110.390625 1618257353.4352
MEM 1110.390625 1618257353.5355
MEM 1110.390625 1618257353.6357
MEM 1110.390625 1618257353.7360
MEM 1110.390625 1618257353.8363
MEM 1110.390625 1618257353.9365
MEM 1110.390625 1618257354.0368
MEM 1110.390625 1618257354.1371
MEM 1110.339844 1618257354.2373
MEM 1110.246094 1618257354.3376
MEM 1110.335938 1618257354.4379
MEM 1110.250000 1618257354.5381
MEM 1110.156250 1618257354.6384
MEM 1110.343750 1618257354.7387
MEM 1110.257812 1618257354.8390
MEM 1110.156250 1618257354.9392
MEM 1110.488281 1618257355.0395
MEM 1110.386719 1618257355.1398
MEM 1110.542969 1618257355.2401
MEM 1110.457031 1618257355.3404
MEM 1110.347656 1618257355.4406
MEM 1110.511719 1618257355.5407
MEM 1110.425781 1618257355.6410
MEM 1110.316406 1618257355.7412
MEM 1110.492188 1618257355.8414
MEM 1110.382812 1618257355.9416
MEM 1110.546875 1618257356.0418
MEM 1110.453125 1618257356.1420
MEM 1110.351562 1618257356.2422
MEM 1110.515625 1618257356.3424
MEM 1110.414062 1618257356.4426
MEM 1110.570312 1618257356.5428
MEM 1110.468750 1618257356.6430
MEM 1110.382812 1618257356.7433
MEM 1110.578125 1618257356.8435
MEM 1110.578125 1618257356.9438
MEM 1110.578125 1618257357.0441
MEM 1110.578125 1618257357.1452
MEM 1110.578125 1618257357.2454
MEM 1110.578125 1618257357.3457
MEM 1110.578125 1618257357.4459
MEM 1110.578125 1618257357.5462
MEM 1110.578125 1618257357.6465
MEM 1110.578125 1618257357.7468
MEM 1110.578125 1618257357.8471
MEM 1110.578125 1618257357.9474
MEM 1110.578125 1618257358.0476
MEM 1110.578125 1618257358.1479
MEM 1110.578125 1618257358.2481
MEM 1110.578125 1618257358.3484
MEM 1110.578125 1618257358.4487
MEM 1110.578125 1618257358.5490
MEM 1110.578125 1618257358.6493
MEM 1110.578125 1618257358.7495
MEM 1110.578125 1618257358.8498
MEM 1110.578125 1618257358.9500
MEM 1110.578125 1618257359.0503
MEM 1110.578125 1618257359.1505
MEM 1110.578125 1618257359.2508
MEM 1110.578125 1618257359.3511
MEM 1110.578125 1618257359.4513
MEM 1110.578125 1618257359.5517
MEM 1110.578125 1618257359.6519
MEM 1110.578125 1618257359.7522
MEM 1110.578125 1618257359.8525
MEM 1110.578125 1618257359.9528
MEM 1110.578125 1618257360.0539
MEM 1110.578125 1618257360.1541
MEM 1110.578125 1618257360.2544
MEM 1110.578125 1618257360.3548
MEM 1110.578125 1618257360.4551
MEM 1110.578125 1618257360.5553
MEM 1110.578125 1618257360.6556
MEM 1110.578125 1618257360.7558
MEM 1110.578125 1618257360.8561
MEM 1110.578125 1618257360.9565
MEM 1110.578125 1618257361.0567
MEM 1110.578125 1618257361.1570
MEM 1110.578125 1618257361.2572
MEM 1110.578125 1618257361.3575
MEM 1110.578125 1618257361.4578
MEM 1110.578125 1618257361.5581
MEM 1110.578125 1618257361.6584
MEM 1110.578125 1618257361.7586
MEM 1110.578125 1618257361.8589
MEM 1110.578125 1618257361.9592
MEM 1110.578125 1618257362.0595
MEM 1110.578125 1618257362.1597
MEM 1110.578125 1618257362.2600
MEM 1110.578125 1618257362.3603
MEM 1110.578125 1618257362.4606
MEM 1110.578125 1618257362.5609
MEM 1110.578125 1618257362.6612
MEM 1110.578125 1618257362.7615
MEM 1110.578125 1618257362.8618
MEM 1110.578125 1618257362.9620
MEM 1110.578125 1618257363.0625
MEM 1110.578125 1618257363.1627
MEM 1110.578125 1618257363.2631
MEM 1110.578125 1618257363.3634
MEM 1110.578125 1618257363.4636
MEM 1110.578125 1618257363.5639
MEM 1110.578125 1618257363.6642
MEM 1110.578125 1618257363.7644
MEM 1110.578125 1618257363.8647
MEM 1110.578125 1618257363.9649
MEM 1110.578125 1618257364.0652
MEM 1110.578125 1618257364.1655
MEM 1110.578125 1618257364.2658
MEM 1110.578125 1618257364.3661
MEM 1110.578125 1618257364.4664
MEM 1110.578125 1618257364.5666
MEM 1110.578125 1618257364.6669
MEM 1110.578125 1618257364.7672
MEM 1110.578125 1618257364.8674
MEM 1110.578125 1618257364.9677
MEM 1110.578125 1618257365.0680
MEM 1110.578125 1618257365.1683
MEM 1110.578125 1618257365.2685
MEM 1110.578125 1618257365.3688
MEM 1110.578125 1618257365.4694
MEM 1110.578125 1618257365.5696
MEM 1110.578125 1618257365.6699
MEM 1110.578125 1618257365.7702
MEM 1110.578125 1618257365.8705
MEM 1110.578125 1618257365.9707
MEM 1110.578125 1618257366.0710
MEM 1110.578125 1618257366.1712
MEM 1110.578125 1618257366.2715
MEM 1110.578125 1618257366.3718
MEM 1110.578125 1618257366.4720
MEM 1110.578125 1618257366.5723
MEM 1110.578125 1618257366.6726
MEM 1110.578125 1618257366.7729
MEM 1110.578125 1618257366.8732
MEM 1110.578125 1618257366.9734
MEM 1110.578125 1618257367.0737
MEM 1110.578125 1618257367.1740
MEM 1110.578125 1618257367.2742
MEM 1110.578125 1618257367.3745
MEM 1110.578125 1618257367.4748
MEM 1110.578125 1618257367.5751
MEM 1110.578125 1618257367.6753
MEM 1110.578125 1618257367.7756
MEM 1110.578125 1618257367.8759
MEM 1110.578125 1618257367.9761
MEM 1110.578125 1618257368.0764
MEM 1110.578125 1618257368.1766
MEM 1110.578125 1618257368.2769
MEM 1110.578125 1618257368.3771
MEM 1110.578125 1618257368.4774
MEM 1110.578125 1618257368.5777
MEM 1110.578125 1618257368.6779
MEM 1110.578125 1618257368.7782
MEM 1110.578125 1618257368.8785
MEM 1110.578125 1618257368.9788
MEM 1110.578125 1618257369.0790
MEM 1110.578125 1618257369.1793
MEM 1110.578125 1618257369.2796
MEM 1110.578125 1618257369.3798
MEM 1110.578125 1618257369.4801
MEM 1110.578125 1618257369.5804
MEM 1110.578125 1618257369.6806
MEM 1110.578125 1618257369.7809
MEM 1110.578125 1618257369.8812
MEM 1110.578125 1618257369.9815
MEM 1110.578125 1618257370.0817
MEM 1110.578125 1618257370.1819
MEM 1110.578125 1618257370.2822
MEM 1110.578125 1618257370.3824
MEM 1110.578125 1618257370.4827
MEM 1110.578125 1618257370.5830
MEM 1110.578125 1618257370.6832
MEM 1110.578125 1618257370.7835
MEM 1110.578125 1618257370.8837
MEM 1110.578125 1618257370.9840
MEM 1110.578125 1618257371.0850
MEM 1110.578125 1618257371.1853
MEM 1110.578125 1618257371.2856
MEM 1110.578125 1618257371.3858
MEM 1110.578125 1618257371.4861
MEM 1110.578125 1618257371.5863
MEM 1110.578125 1618257371.6866
MEM 1110.578125 1618257371.7869
MEM 1110.578125 1618257371.8871
MEM 1110.578125 1618257371.9874
MEM 1110.578125 1618257372.0876
MEM 1110.578125 1618257372.1879
MEM 1110.578125 1618257372.2882
MEM 1110.578125 1618257372.3884
MEM 1110.578125 1618257372.4887
MEM 1110.578125 1618257372.5904
MEM 1110.578125 1618257372.6906
MEM 1110.578125 1618257372.7909
MEM 1110.578125 1618257372.8911
MEM 1110.578125 1618257372.9914
MEM 1110.578125 1618257373.0916
MEM 1110.578125 1618257373.1924
MEM 1110.578125 1618257373.2926
MEM 1110.578125 1618257373.3929
MEM 1110.578125 1618257373.4931
MEM 1110.578125 1618257373.5934
MEM 1110.578125 1618257373.6936
MEM 1110.578125 1618257373.7939
MEM 1110.578125 1618257373.8942
MEM 1110.578125 1618257373.9944
MEM 1110.578125 1618257374.0946
MEM 1110.578125 1618257374.1949
MEM 1110.578125 1618257374.2952
MEM 1110.578125 1618257374.3965
MEM 1110.578125 1618257374.4967
MEM 1110.578125 1618257374.5970
MEM 1110.578125 1618257374.6973
MEM 1110.578125 1618257374.7975
MEM 1110.578125 1618257374.8977
MEM 1110.578125 1618257374.9980
MEM 1110.578125 1618257375.0983
MEM 1110.578125 1618257375.1985
MEM 1110.578125 1618257375.2988
MEM 1110.578125 1618257375.3990
MEM 1110.578125 1618257375.4993
MEM 1110.578125 1618257375.5995
MEM 1110.578125 1618257375.6998
MEM 1110.578125 1618257375.8001
MEM 1110.578125 1618257375.9003
MEM 1110.578125 1618257376.0005
MEM 1110.578125 1618257376.1008
MEM 1110.578125 1618257376.2011
MEM 1110.578125 1618257376.3014
MEM 1110.578125 1618257376.4016
MEM 1110.578125 1618257376.5019
MEM 1110.578125 1618257376.6022
MEM 1110.578125 1618257376.7025
MEM 1110.578125 1618257376.8028
MEM 1110.578125 1618257376.9030
MEM 1110.578125 1618257377.0033
MEM 1110.578125 1618257377.1035
MEM 1110.578125 1618257377.2038
MEM 1110.578125 1618257377.3040
MEM 1110.578125 1618257377.4043
MEM 1110.578125 1618257377.5046
MEM 1110.578125 1618257377.6049
